"","binID","start","high","medium","low"
"29769","chr11_3107200","3107100","124","38","6"
"2","chr11_3107300","  3107200","179"," 41"," 20"
"1","gap 1","0","100","100","100"
"4","chr11_3150000","  3149900","352"," 31"," 16"
"5","chr11_3150100","  3150000","294"," 33","  6"
"11","gap 2","0","100","100","100"
"7","chr11_3217400","  3217300"," 89"," 16","  0"
"8","chr11_3217500","  3217400","120"," 13","  0"
"12","gap 3","0","100","100","100"
"10","chr11_3282400","  3282300","123"," 12","  0"
"111","chr11_3282500","  3282400"," 71"," 13","  0"
"13","gap 4","0","100","100","100"
"131","chr11_3292800","  3292700","  0"," 15","236"
"14","chr11_3292900","  3292800","  0"," 14","263"
"15","gap 5","0","100","100","100"
"16","chr11_3298400","  3298300","146"," 61"," 12"
"17","chr11_3298500","  3298400","242"," 81"," 24"
"18","gap 6","0","100","100","100"
"19","chr11_3361800","  3361700","112"," 16","  0"
"20","chr11_3361900","  3361800","325"," 26","  7"
"110","gap 7","0","100","100","100"
"22","chr11_3525100","  3525000","255","  2","  0"
"23","chr11_3525200","  3525100","116","  0","  0"
"112","gap 8","0","100","100","100"
"25","chr11_3539400","  3539300","  0","  0","288"
"26","chr11_3539500","  3539400","  0","  5","312"
"27","chr11_3539600","  3539500","  0","  0","269"
"113","gap 9","0","100","100","100"
"29","chr11_3678600","  3678500","179"," 24","  0"
"30","chr11_3678700","  3678600","131"," 23","  0"
"31","chr11_3678800","  3678700","209"," 40","  2"
"114","gap 10","0","100","100","100"
"33","chr11_3731900","  3731800","220"," 35","  0"
"34","chr11_3732000","  3731900"," 80"," 22","  0"
"115","gap 11","0","100","100","100"
"36","chr11_3737400","  3737300","146"," 60","  3"
"37","chr11_3737500","  3737400","204"," 61"," 10"
"116","gap 12","0","100","100","100"
"39","chr11_3809700","  3809600"," 19","  8","  0"
"40","chr11_3809800","  3809700"," 36"," 27","  0"
"41","chr11_3809900","  3809800"," 27","  7","  0"
"42","chr11_3810000","  3809900","149"," 50","  0"
"117","gap 13","0","100","100","100"
"44","chr11_3824800","  3824700"," 13","  0","  0"
"45","chr11_3824900","  3824800"," 25","  0","  0"
"118","gap 14","0","100","100","100"
"47","chr11_3855300","  3855200","125"," 61","  3"
"48","chr11_3855400","  3855300","115"," 60","  5"
"119","gap 15","0","100","100","100"
"50","chr11_3906900","  3906800","256"," 62"," 16"
"51","chr11_3907000","  3906900","226"," 74"," 20"
"120","gap 16","0","100","100","100"
"53","chr11_3927500","  3927400","227"," 50","  7"
"54","chr11_3927600","  3927500","177"," 46","  9"
"121","gap 17","0","100","100","100"
"56","chr11_3958500","  3958400"," 45"," 29"," 12"
"57","chr11_3958600","  3958500","213","110"," 26"
"122","gap 18","0","100","100","100"
"59","chr11_4051800","  4051700"," 21"," 15","  3"
"60","chr11_4051900","  4051800","208"," 76"," 27"
"123","gap 19","0","100","100","100"
"62","chr11_4106800","  4106700","386"," 58","  6"
"63","chr11_4106900","  4106800","238"," 42","  5"
"64","chr11_4107000","  4106900","310"," 40","  4"
"124","gap 20","0","100","100","100"
"66","chr11_4110500","  4110400","236"," 80"," 21"
"67","chr11_4110600","  4110500","193"," 79"," 17"
"68","chr11_4110700","  4110600","178"," 63","  9"
"125","gap 21","0","100","100","100"
"70","chr11_4162800","  4162700","240"," 80"," 14"
"71","chr11_4162900","  4162800","301"," 99"," 15"
"126","gap 22","0","100","100","100"
"73","chr11_4177500","  4177400","154"," 16","  0"
"74","chr11_4177600","  4177500","158"," 26","  0"
"127","gap 23","0","100","100","100"
"76","chr11_4196800","  4196700","226","102"," 86"
"77","chr11_4196900","  4196800","116"," 75"," 53"
"128","gap 24","0","100","100","100"
"79","chr11_4215900","  4215800"," 80"," 34","  0"
"80","chr11_4216000","  4215900","101"," 69","  1"
"129","gap 25","0","100","100","100"
"82","chr11_4237400","  4237300","207"," 68","  8"
"83","chr11_4237500","  4237400","136"," 36","  6"
"130","gap 26","0","100","100","100"
"85","chr11_4269200","  4269100","128"," 36","  4"
"86","chr11_4269300","  4269200","228"," 76"," 15"
"132","gap 27","0","100","100","100"
"88","chr11_4277900","  4277800","366"," 37","  5"
"89","chr11_4278000","  4277900","366"," 30","  5"
"133","gap 28","0","100","100","100"
"91","chr11_4309000","  4308900","124"," 76","195"
"92","chr11_4309100","  4309000","126"," 85","189"
"134","gap 29","0","100","100","100"
"94","chr11_4440400","  4440300","181"," 26"," 10"
"95","chr11_4440500","  4440400","193"," 46","  6"
"135","gap 30","0","100","100","100"
"97","chr11_4528900","  4528800","293"," 32","  0"
"98","chr11_4529000","  4528900","228"," 23","  0"
"136","gap 31","0","100","100","100"
"100","chr11_4585600","  4585500","198"," 16","  0"
"101","chr11_4585700","  4585600","209"," 26","  0"
"137","gap 32","0","100","100","100"
"103","chr11_4663200","  4663100","292"," 63","  5"
"104","chr11_4663300","  4663200"," 63"," 16","  0"
"138","gap 33","0","100","100","100"
"106","chr11_4666300","  4666200"," 52","  3","  0"
"107","chr11_4666400","  4666300"," 45","  0","  0"
"108","chr11_4666500","  4666400"," 18","  0","  0"
"109","chr11_4666600","  4666500"," 82","  1","  0"
"139","gap 34","0","100","100","100"
"1111","chr11_4670700","  4670600","108"," 20","  0"
"1121","chr11_4670800","  4670700","225"," 45","  0"
"140","gap 35","0","100","100","100"
"1141","chr11_4683300","  4683200","242"," 53","  0"
"1151","chr11_4683400","  4683300","146"," 34","  2"
"141","gap 36","0","100","100","100"
"1171","chr11_4694900","  4694800","257"," 42","  8"
"1181","chr11_4695000","  4694900","276"," 48","  3"
"142","gap 37","0","100","100","100"
"1201","chr11_4702100","  4702000","342"," 60","  8"
"1211","chr11_4702200","  4702100","347"," 40","  4"
"143","gap 38","0","100","100","100"
"1231","chr11_4710000","  4709900","233"," 91"," 21"
"1241","chr11_4710100","  4710000","101"," 34","  6"
"144","gap 39","0","100","100","100"
"1261","chr11_4711300","  4711200","200"," 36","  5"
"1271","chr11_4711400","  4711300","226"," 44","  7"
"145","gap 40","0","100","100","100"
"1291","chr11_4715700","  4715600","284"," 70","  7"
"1301","chr11_4715800","  4715700","341"," 69","  6"
"146","gap 41","0","100","100","100"
"1321","chr11_4720400","  4720300","243"," 83"," 13"
"1331","chr11_4720500","  4720400","225"," 53"," 15"
"147","gap 42","0","100","100","100"
"1351","chr11_4763500","  4763400"," 74"," 87"," 76"
"1361","chr11_4763600","  4763500","102","131","112"
"148","gap 43","0","100","100","100"
"1381","chr11_4774200","  4774100","343"," 51"," 14"
"1391","chr11_4774300","  4774200","346"," 36","  8"
"149","gap 44","0","100","100","100"
"1411","chr11_4775900","  4775800"," 44","  2","  0"
"1421","chr11_4776000","  4775900"," 79"," 13","  0"
"150","gap 45","0","100","100","100"
"1441","chr11_4892100","  4892000","164"," 42","  3"
"1451","chr11_4892200","  4892100"," 85"," 37","  3"
"151","gap 46","0","100","100","100"
"1471","chr11_4892800","  4892700","118","  7","  0"
"1481","chr11_4892900","  4892800","417"," 48","  8"
"152","gap 47","0","100","100","100"
"1501","chr11_4895600","  4895500","  0","  0","130"
"1511","chr11_4895700","  4895600","  0","  0","125"
"153","gap 48","0","100","100","100"
"1531","chr11_4939800","  4939700"," 88","  8","  0"
"154","chr11_4939900","  4939800","161"," 33","  4"
"155","gap 49","0","100","100","100"
"156","chr11_4949300","  4949200","  0","  4","192"
"157","chr11_4949400","  4949300","  0","  0","266"
"158","gap 50","0","100","100","100"
"159","chr11_5023200","  5023100","242"," 60","  7"
