"","binID","start","high","medium","low"
"16205","chr15_3304400","3304300","163","36","0"
"2","chr15_3304500","  3304400","113"," 28","  0"
"1","gap 1","0","100","100","100"
"4","chr15_3362000","  3361900"," 99"," 14","  2"
"5","chr15_3362100","  3362000"," 49","  7","  0"
"11","gap 2","0","100","100","100"
"7","chr15_3363300","  3363200"," 24","  5","  0"
"8","chr15_3363400","  3363300"," 56","  9","  0"
"12","gap 3","0","100","100","100"
"10","chr15_3372100","  3372000","111"," 14","  2"
"111","chr15_3372200","  3372100"," 99"," 10","  0"
"13","gap 4","0","100","100","100"
"131","chr15_3506300","  3506200","189"," 36","  7"
"14","chr15_3506400","  3506300","133"," 23","  4"
"15","gap 5","0","100","100","100"
"16","chr15_3548700","  3548600"," 30","  0","  0"
"17","chr15_3548800","  3548700"," 26","  0","  0"
"18","gap 6","0","100","100","100"
"19","chr15_3549600","  3549500"," 39","  4","  0"
"20","chr15_3549700","  3549600"," 39","  0","  0"
"110","gap 7","0","100","100","100"
"22","chr15_3580600","  3580500","159"," 28"," 14"
"23","chr15_3580700","  3580600","104"," 30","  8"
"112","gap 8","0","100","100","100"
"25","chr15_3619000","  3618900","136","  0","  0"
"26","chr15_3619100","  3619000","168","  3","  4"
"113","gap 9","0","100","100","100"
"28","chr15_3640500","  3640400"," 24"," 36"," 53"
"29","chr15_3640600","  3640500"," 36"," 27"," 63"
"114","gap 10","0","100","100","100"
"31","chr15_3707100","  3707000"," 70"," 16","  5"
"32","chr15_3707200","  3707100"," 19"," 10","  2"
"115","gap 11","0","100","100","100"
"34","chr15_3764400","  3764300","164"," 23","  1"
"35","chr15_3764500","  3764400","126"," 17","  0"
"116","gap 12","0","100","100","100"
"37","chr15_3806600","  3806500","190"," 25","  2"
"38","chr15_3806700","  3806600","188"," 30","  0"
"117","gap 13","0","100","100","100"
"40","chr15_3807500","  3807400"," 59","  1","  0"
"41","chr15_3807600","  3807500"," 32","  0","  0"
"42","chr15_3807700","  3807600"," 50","  2","  0"
"118","gap 14","0","100","100","100"
"44","chr15_3807900","  3807800"," 20","  0","  0"
"45","chr15_3808000","  3807900"," 45","  7","  0"
"119","gap 15","0","100","100","100"
"47","chr15_3829200","  3829100"," 72","  9","  9"
"48","chr15_3829300","  3829200"," 14","  0","  0"
"120","gap 16","0","100","100","100"
"50","chr15_3921100","  3921000"," 14","  0","  0"
"51","chr15_3921200","  3921100"," 19","  0","  0"
"121","gap 17","0","100","100","100"
"53","chr15_3969800","  3969700","111","  3","  0"
"54","chr15_3969900","  3969800","102","  8","  0"
"55","chr15_3970000","  3969900","176"," 20","  2"
"122","gap 18","0","100","100","100"
"57","chr15_4035400","  4035300"," 74","  9","  0"
"58","chr15_4035500","  4035400","123"," 14","  2"
"123","gap 19","0","100","100","100"
"60","chr15_4081800","  4081700"," 87"," 13","  0"
"61","chr15_4081900","  4081800","155"," 28","  1"
"124","gap 20","0","100","100","100"
"63","chr15_4103900","  4103800","116"," 19","  3"
"64","chr15_4104000","  4103900","146"," 39"," 10"
"125","gap 21","0","100","100","100"
"66","chr15_4130100","  4130000","223"," 28","  0"
"67","chr15_4130200","  4130100","189"," 28","  1"
"126","gap 22","0","100","100","100"
"69","chr15_4139700","  4139600"," 76","  0","  0"
"70","chr15_4139800","  4139700","107","  0","  4"
"127","gap 23","0","100","100","100"
"72","chr15_4155200","  4155100"," 25","  0","  0"
"73","chr15_4155300","  4155200","145"," 18","  4"
"128","gap 24","0","100","100","100"
"75","chr15_4227700","  4227600","144"," 31","  3"
"76","chr15_4227800","  4227700"," 99"," 14","  3"
"129","gap 25","0","100","100","100"
"78","chr15_4252300","  4252200","129"," 27","  2"
"79","chr15_4252400","  4252300"," 69"," 11","  0"
"130","gap 26","0","100","100","100"
"81","chr15_4280500","  4280400"," 16","  5","  0"
"82","chr15_4280600","  4280500"," 12","  6","  0"
"83","chr15_4280700","  4280600","  8","  6","  2"
"132","gap 27","0","100","100","100"
"85","chr15_4286200","  4286100"," 17","  0","  0"
"86","chr15_4286300","  4286200"," 15","  0","  0"
"87","chr15_4286400","  4286300"," 65","  4","  0"
"88","chr15_4286500","  4286400"," 27","  0","  0"
"133","gap 28","0","100","100","100"
"90","chr15_4356300","  4356200","125"," 31","  4"
"91","chr15_4356400","  4356300"," 60","  6","  1"
"134","gap 29","0","100","100","100"
"93","chr15_4361200","  4361100"," 92"," 31","  6"
"94","chr15_4361300","  4361200","175"," 38"," 20"
"135","gap 30","0","100","100","100"
"96","chr15_4452500","  4452400"," 98"," 19","  1"
"97","chr15_4452600","  4452500"," 46","  9","  0"
"136","gap 31","0","100","100","100"
"99","chr15_4480700","  4480600"," 54"," 11","  0"
"100","chr15_4480800","  4480700"," 30"," 11","  0"
"137","gap 32","0","100","100","100"
"102","chr15_4539600","  4539500","118"," 19","  2"
"103","chr15_4539700","  4539600"," 55","  7","  0"
"138","gap 33","0","100","100","100"
"105","chr15_4551900","  4551800","128"," 15","  4"
"106","chr15_4552000","  4551900","129"," 26"," 12"
"139","gap 34","0","100","100","100"
"108","chr15_4558000","  4557900","114"," 17","  2"
"109","chr15_4558100","  4558000"," 82"," 21","  0"
"140","gap 35","0","100","100","100"
"1111","chr15_4596900","  4596800","202"," 18","  2"
"1121","chr15_4597000","  4596900","164","  5","  2"
"141","gap 36","0","100","100","100"
"1141","chr15_4597600","  4597500","125"," 17","  5"
"1151","chr15_4597700","  4597600","129"," 10","  1"
"1161","chr15_4597800","  4597700","131"," 10","  2"
"142","gap 37","0","100","100","100"
"1181","chr15_4654500","  4654400","195"," 37","  2"
"1191","chr15_4654600","  4654500","199"," 36","  1"
"143","gap 38","0","100","100","100"
"1211","chr15_4685800","  4685700"," 83"," 13","  1"
"1221","chr15_4685900","  4685800"," 48"," 11","  2"
"144","gap 39","0","100","100","100"
"1241","chr15_4727200","  4727100"," 93"," 20","  2"
"1251","chr15_4727300","  4727200"," 65"," 14","  3"
"145","gap 40","0","100","100","100"
"1271","chr15_4742100","  4742000"," 51"," 10","  0"
"1281","chr15_4742200","  4742100","131"," 19","  8"
"146","gap 41","0","100","100","100"
"1301","chr15_4749100","  4749000","156"," 38"," 17"
"1311","chr15_4749200","  4749100"," 34"," 13","  5"
"147","gap 42","0","100","100","100"
"1331","chr15_4759400","  4759300","128"," 35","  0"
"1341","chr15_4759500","  4759400","101"," 23","  0"
"148","gap 43","0","100","100","100"
"1361","chr15_4852500","  4852400"," 34","  0","  0"
"1371","chr15_4852600","  4852500"," 62"," 10","  0"
"149","gap 44","0","100","100","100"
"1391","chr15_4859400","  4859300","257"," 31","  3"
"1401","chr15_4859500","  4859400"," 36","  0","  0"
"150","gap 45","0","100","100","100"
"1421","chr15_4865100","  4865000"," 14","  0","  0"
"1431","chr15_4865200","  4865100","118"," 24","  4"
"151","gap 46","0","100","100","100"
"1451","chr15_4865400","  4865300","128"," 23","  2"
"1461","chr15_4865500","  4865400"," 16","  3","  0"
"152","gap 47","0","100","100","100"
"1481","chr15_4885400","  4885300"," 21","  0","  0"
"1491","chr15_4885500","  4885400"," 16","  0","  0"
"153","gap 48","0","100","100","100"
"1511","chr15_4914300","  4914200","194"," 27","  7"
"1521","chr15_4914400","  4914300","198"," 19"," 14"
"154","gap 49","0","100","100","100"
"1541","chr15_4949400","  4949300","218"," 32","  8"
"155","chr15_4949500","  4949400","142"," 29"," 13"
"156","gap 50","0","100","100","100"
"157","chr15_4956800","  4956700","119"," 55"," 15"
"158","chr15_4956900","  4956800"," 35"," 13","  0"
"159","gap 51","0","100","100","100"
"160","chr15_5141300","  5141200","136","  4","  0"
"161","chr15_5141400","  5141300","161"," 13","  1"
"162","gap 52","0","100","100","100"
"163","chr15_5154400","  5154300"," 93"," 17","  0"
"164","chr15_5154500","  5154400","161"," 36","  0"
"165","gap 53","0","100","100","100"
"166","chr15_5163000","  5162900","138"," 48"," 11"
"167","chr15_5163100","  5163000","137"," 58"," 14"
"168","gap 54","0","100","100","100"
"169","chr15_5205300","  5205200"," 62"," 13","  0"
"170","chr15_5205400","  5205300","201"," 27","  3"
"171","gap 55","0","100","100","100"
"172","chr15_5236700","  5236600","  4","  4","165"
"173","chr15_5236800","  5236700","  0","  0"," 84"
"174","gap 56","0","100","100","100"
"175","chr15_5238100","  5238000"," 53"," 36"," 17"
"176","chr15_5238200","  5238100","177"," 83"," 37"
"177","gap 57","0","100","100","100"
"178","chr15_5240500","  5240400","145"," 50"," 21"
"179","chr15_5240600","  5240500","145"," 78"," 27"
"180","gap 58","0","100","100","100"
"181","chr15_5243500","  5243400","  0","  6","126"
"182","chr15_5243600","  5243500","  0","  3","127"
"183","chr15_5243700","  5243600","  0","  6","196"
"184","gap 59","0","100","100","100"
"185","chr15_5248000","  5247900","135"," 37","  3"
"186","chr15_5248100","  5248000","117"," 28","  5"
"187","gap 60","0","100","100","100"
"188","chr15_5267000","  5266900"," 32","  0","  0"
"189","chr15_5267100","  5267000"," 43","  0","  0"
"190","gap 61","0","100","100","100"
"191","chr15_5338200","  5338100","  7","  4","  0"
"192","chr15_5338300","  5338200","  8","  1","  0"
"193","gap 62","0","100","100","100"
"194","chr15_5379000","  5378900"," 44"," 27"," 13"
"195","chr15_5379100","  5379000","  8","  2","  0"
"196","gap 63","0","100","100","100"
"197","chr15_5379700","  5379600"," 37","  0","  0"
"198","chr15_5379800","  5379700"," 48","  0","  0"
"199","gap 64","0","100","100","100"
"200","chr15_5389200","  5389100"," 73"," 24","  4"
"201","chr15_5389300","  5389200","171"," 49","  6"
"1100","gap 65","0","100","100","100"
"203","chr15_5464700","  5464600","104"," 17","  0"
"204","chr15_5464800","  5464700","218"," 26","  6"
"1101","gap 66","0","100","100","100"
"206","chr15_5467000","  5466900","148"," 23","  6"
"207","chr15_5467100","  5467000","142"," 19","  2"
"1102","gap 67","0","100","100","100"
"209","chr15_5547900","  5547800","113"," 35","  0"
"210","chr15_5548000","  5547900"," 89"," 18","  3"
"1103","gap 68","0","100","100","100"
"212","chr15_5549800","  5549700"," 71"," 26","  5"
"213","chr15_5549900","  5549800","115"," 22","  4"
"1104","gap 69","0","100","100","100"
"215","chr15_5582300","  5582200","123"," 25","  7"
"216","chr15_5582400","  5582300"," 22","  7","  3"
"1105","gap 70","0","100","100","100"
"218","chr15_5632700","  5632600"," 56","  9","  2"
"219","chr15_5632800","  5632700","108"," 23","  0"
"1106","gap 71","0","100","100","100"
"221","chr15_5682100","  5682000"," 12","  0","  0"
"222","chr15_5682200","  5682100"," 12","  1","  0"
"1107","gap 72","0","100","100","100"
"224","chr15_5734600","  5734500","145"," 20","  4"
"225","chr15_5734700","  5734600"," 98"," 21","  1"
"1108","gap 73","0","100","100","100"
"227","chr15_5789000","  5788900","  9","  0","  0"
"228","chr15_5789100","  5789000"," 15","  0","  0"
"1109","gap 74","0","100","100","100"
"230","chr15_5802400","  5802300","135"," 45","  7"
"231","chr15_5802500","  5802400"," 50"," 18","  4"
"1110","gap 75","0","100","100","100"
"233","chr15_5805300","  5805200"," 70","  0","  0"
"234","chr15_5805400","  5805300"," 81","  0","  0"
"1112","gap 76","0","100","100","100"
"236","chr15_5866900","  5866800"," 91"," 33","  7"
"237","chr15_5867000","  5866900","108"," 49","  6"
"1113","gap 77","0","100","100","100"
"239","chr15_5877900","  5877800","127"," 29"," 16"
"240","chr15_5878000","  5877900","205"," 40"," 24"
"1114","gap 78","0","100","100","100"
"242","chr15_5880700","  5880600"," 25","  8","  0"
"243","chr15_5880800","  5880700","104"," 15","  1"
"1115","gap 79","0","100","100","100"
"245","chr15_5885500","  5885400"," 27","  0","  0"
"246","chr15_5885600","  5885500"," 39","  0","  0"
"1116","gap 80","0","100","100","100"
"248","chr15_5886000","  5885900"," 36"," 13","  2"
"249","chr15_5886100","  5886000"," 12","  0","  0"
"1117","gap 81","0","100","100","100"
"251","chr15_5886900","  5886800"," 36","  0","  0"
"252","chr15_5887000","  5886900"," 35","  0","  0"
"1118","gap 82","0","100","100","100"
"254","chr15_5922200","  5922100"," 32"," 19","  0"
"255","chr15_5922300","  5922200","105"," 59","  5"
"1119","gap 83","0","100","100","100"
"257","chr15_5966700","  5966600"," 70","  7","  1"
"258","chr15_5966800","  5966700"," 93"," 17","  0"
"1120","gap 84","0","100","100","100"
"260","chr15_6022900","  6022800"," 55"," 12","  0"
"261","chr15_6023000","  6022900"," 27","  5","  0"
"1122","gap 85","0","100","100","100"
"263","chr15_6066100","  6066000"," 99"," 20","  0"
"264","chr15_6066200","  6066100"," 26"," 10","  0"
"1123","gap 86","0","100","100","100"
"266","chr15_6227900","  6227800"," 11","  0","  0"
"267","chr15_6228000","  6227900"," 54"," 16","  4"
"1124","gap 87","0","100","100","100"
"269","chr15_6230500","  6230400","106"," 11","  1"
"270","chr15_6230600","  6230500","264"," 21","  0"
"1125","gap 88","0","100","100","100"
"272","chr15_6274500","  6274400"," 14","  8","  0"
"273","chr15_6274600","  6274500"," 27","  3","  0"
"1126","gap 89","0","100","100","100"
"275","chr15_6276100","  6276000"," 58","  4","  0"
"276","chr15_6276200","  6276100"," 28","  0","  0"
"1127","gap 90","0","100","100","100"
"278","chr15_6288100","  6288000","156"," 16","  5"
"279","chr15_6288200","  6288100","242"," 29","  6"
"1128","gap 91","0","100","100","100"
"281","chr15_6319400","  6319300","142"," 24","  4"
"282","chr15_6319500","  6319400","155"," 20","  1"
"1129","gap 92","0","100","100","100"
"284","chr15_6341500","  6341400","145"," 25","  1"
"285","chr15_6341600","  6341500","163"," 32","  2"
"1130","gap 93","0","100","100","100"
"287","chr15_6387600","  6387500"," 40"," 37","155"
"288","chr15_6387700","  6387600"," 55"," 44","173"
"289","chr15_6387800","  6387700"," 17"," 15"," 51"
